metadata;file;mappings;datatype
lastRelativeOrbitNumber;manifest.safe;"//safe:orbitReference/safe:relativeOrbitNumber[@type=""stop""]/text()";Int64
cycleNumber;manifest.safe;//safe:orbitReference/safe:cycleNumber/text();Int64
orbitDirection;manifest.safe;//safe:orbitReference/safe:extension/s1:orbitProperties/s1:pass/text();String
coordinates;manifest.safe;WKT(//safe:frameSet/safe:frame/safe:footPrint/gml:coordinates/text());String
instrumentConfigurationID;manifest.safe;//*[local-name()='standAloneProductInformation']/*[local-name()='instrumentConfigurationID']/text();Int64
datatakeID;manifest.safe;//*[local-name()='standAloneProductInformation']/*[local-name()='missionDataTakeID']/text();Int64
polarisationChannels;manifest.safe;join(//*[local-name()='standAloneProductInformation']/*[local-name()='transmitterReceiverPolarisation']/text(),', ');String
productClass;manifest.safe;//*[local-name()='standAloneProductInformation']/*[local-name()='productClass']/text();String
productComposition;manifest.safe;//*[local-name()='standAloneProductInformation']/*[local-name()='productComposition']/text();String
timeliness;manifest.safe;//*[local-name()='standAloneProductInformation']/*[local-name()='productTimelinessCategory']/text();String
sliceProductFlag;manifest.safe;//*[local-name()='standAloneProductInformation']/*[local-name()='sliceProductFlag']/text();Boolean
segmentStartTime;manifest.safe;//*[local-name()='standAloneProductInformation']/*[local-name()='segmentStartTime']/text();DateTimeOffset
sliceNumber;manifest.safe;//*[local-name()='standAloneProductInformation']/*[local-name()='sliceNumber']/text();Int64
totalSlices;manifest.safe;//*[local-name()='standAloneProductInformation']/*[local-name()='totalSlices']/text();Int64
polarisationChannel:1;manifest.safe;//*[local-name()='standAloneProductInformation']/*[local-name()='transmitterReceiverPolarisation'][1]/text();String
polarisationChannel:2;manifest.safe;//*[local-name()='standAloneProductInformation']/*[local-name()='transmitterReceiverPolarisation'][2]/text();String
anxTime;manifest.safe;//s1:ascendingNodeTime/text();DateTimeOffset
asset:s1:vh:product;manifest.safe;//dataObject[starts-with(@ID, 'products1as1slcvh')]/byteStream/fileLocation/@href;String
asset:s1:vh:noises;manifest.safe;//dataObject[starts-with(@ID, 'noises1as1slcvh')]/byteStream/fileLocation/@href;String
asset:s1:vh:rfis;manifest.safe;//dataObject[starts-with(@ID, 'rfis1as1slcvh')]/byteStream/fileLocation/@href;String
asset:s1:vh:calibration;manifest.safe;//dataObject[starts-with(@ID, 'calibrations1as1slcvh')]/byteStream/fileLocation/@href;String
asset:s1:vv:product;manifest.safe;//dataObject[starts-with(@ID, 'products1as1slcvv')]/byteStream/fileLocation/@href;String
asset:s1:vv:noises;manifest.safe;//dataObject[starts-with(@ID, 'noises1as1slcvv')]/byteStream/fileLocation/@href;String
asset:s1:vv:rfis;manifest.safe;//dataObject[starts-with(@ID, 'rfis1as1slcvv')]/byteStream/fileLocation/@href;String
asset:s1:vv:calibration;manifest.safe;//dataObject[starts-with(@ID, 'calibrations1as1slcvv')]/byteStream/fileLocation/@href;String
asset:s1:hh:product;manifest.safe;//dataObject[starts-with(@ID, 'products1as1slchh')]/byteStream/fileLocation/@href;String
asset:s1:hh:noises;manifest.safe;//dataObject[starts-with(@ID, 'noises1as1slchh')]/byteStream/fileLocation/@href;String
asset:s1:hh:rfis;manifest.safe;//dataObject[starts-with(@ID, 'rfis1as1slchh')]/byteStream/fileLocation/@href;String
asset:s1:hh:calibration;manifest.safe;//dataObject[starts-with(@ID, 'calibrations1as1slchh')]/byteStream/fileLocation/@href;String
asset:s1:hv:product;manifest.safe;//dataObject[starts-with(@ID, 'products1as1slchv')]/byteStream/fileLocation/@href;String
asset:s1:hv:noises;manifest.safe;//dataObject[starts-with(@ID, 'noises1as1slchv')]/byteStream/fileLocation/@href;String
asset:s1:hv:rfis;manifest.safe;//dataObject[starts-with(@ID, 'rfis1as1slchv')]/byteStream/fileLocation/@href;String
asset:s1:hv:calibration;manifest.safe;//dataObject[starts-with(@ID, 'calibrations1as1slchv')]/byteStream/fileLocation/@href;String
asset:s1:vh:product:checksum;manifest.safe;//dataObject[starts-with(@ID, 'products1as1slcvh')]/byteStream/checksum/text();String
asset:s1:vh:noises:checksum;manifest.safe;//dataObject[starts-with(@ID, 'noises1as1slcvh')]/byteStream/checksum/text();String
asset:s1:vh:rfis:checksum;manifest.safe;//dataObject[starts-with(@ID, 'rfis1as1slcvh')]/byteStream/checksum/text();String
asset:s1:vh:calibration:checksum;manifest.safe;//dataObject[starts-with(@ID, 'calibrations1as1slcvh')]/byteStream/checksum/text();String
asset:s1:vv:product:checksum;manifest.safe;//dataObject[starts-with(@ID, 'products1as1slcvv')]/byteStream/checksum/text();String
asset:s1:vv:noises:checksum;manifest.safe;//dataObject[starts-with(@ID, 'noises1as1slcvv')]/byteStream/checksum/text();String
asset:s1:vv:rfis:checksum;manifest.safe;//dataObject[starts-with(@ID, 'rfis1as1slcvv')]/byteStream/checksum/text();String
asset:s1:vv:calibration:checksum;manifest.safe;//dataObject[starts-with(@ID, 'calibrations1as1slcvv')]/byteStream/checksum/text();String
asset:s1:hh:product:checksum;manifest.safe;//dataObject[starts-with(@ID, 'products1as1slchh')]/byteStream/checksum/text();String
asset:s1:hh:noises:checksum;manifest.safe;//dataObject[starts-with(@ID, 'noises1as1slchh')]/byteStream/checksum/text();String
asset:s1:hh:rfis:checksum;manifest.safe;//dataObject[starts-with(@ID, 'rfis1as1slchh')]/byteStream/checksum/text();String
asset:s1:hh:calibration:checksum;manifest.safe;//dataObject[starts-with(@ID, 'calibrations1as1slchh')]/byteStream/checksum/text();String
asset:s1:hv:product:checksum;manifest.safe;//dataObject[starts-with(@ID, 'products1as1slchv')]/byteStream/checksum/text();String
asset:s1:hv:noises:checksum;manifest.safe;//dataObject[starts-with(@ID, 'noises1as1slchv')]/byteStream/checksum/text();String
asset:s1:hv:rfis:checksum;manifest.safe;//dataObject[starts-with(@ID, 'rfis1as1slchv')]/byteStream/checksum/text();String
asset:s1:hv:calibration:checksum;manifest.safe;//dataObject[starts-with(@ID, 'calibrations1as1slchv')]/byteStream/checksum/text();String
asset:s1:vh:product:size;manifest.safe;//dataObject[starts-with(@ID, 'products1as1slcvh')]/byteStream/@size;Int64
asset:s1:vh:noises:size;manifest.safe;//dataObject[starts-with(@ID, 'noises1as1slcvh')]/byteStream/@size;Int64
asset:s1:vh:rfis:size;manifest.safe;//dataObject[starts-with(@ID, 'rfis1as1slcvh')]/byteStream/@size;Int64
asset:s1:vh:calibration:size;manifest.safe;//dataObject[starts-with(@ID, 'calibrations1as1slcvh')]/byteStream/@size;Int64
asset:s1:vv:product:size;manifest.safe;//dataObject[starts-with(@ID, 'products1as1slcvv')]/byteStream/@size;Int64
asset:s1:vv:noises:size;manifest.safe;//dataObject[starts-with(@ID, 'noises1as1slcvv')]/byteStream/@size;Int64
asset:s1:vv:rfis:size;manifest.safe;//dataObject[starts-with(@ID, 'rfis1as1slcvv')]/byteStream/@size;Int64
asset:s1:vv:calibration:size;manifest.safe;//dataObject[starts-with(@ID, 'calibrations1as1slcvv')]/byteStream/@size;Int64
asset:s1:hh:product:size;manifest.safe;//dataObject[starts-with(@ID, 'products1as1slchh')]/byteStream/@size;Int64
asset:s1:hh:noises:size;manifest.safe;//dataObject[starts-with(@ID, 'noises1as1slchh')]/byteStream/@size;Int64
asset:s1:hh:rfis:size;manifest.safe;//dataObject[starts-with(@ID, 'rfis1as1slchh')]/byteStream/@size;Int64
asset:s1:hh:calibration:size;manifest.safe;//dataObject[starts-with(@ID, 'calibrations1as1slchh')]/byteStream/@size;Int64
asset:s1:hv:product:size;manifest.safe;//dataObject[starts-with(@ID, 'products1as1slchv')]/byteStream/@size;Int64
asset:s1:hv:noises:size;manifest.safe;//dataObject[starts-with(@ID, 'noises1as1slchv')]/byteStream/@size;Int64
asset:s1:hv:rfis:size;manifest.safe;//dataObject[starts-with(@ID, 'rfis1as1slchv')]/byteStream/@size;Int64
asset:s1:hv:calibration:size;manifest.safe;//dataObject[starts-with(@ID, 'calibrations1as1slchv')]/byteStream/@size;Int64
asset:s1:vh:measurement;manifest.safe;//dataObject[starts-with(@ID, 's1as1slcvh')]/byteStream/fileLocation/@href;String
asset:s1:vv:measurement;manifest.safe;//dataObject[starts-with(@ID, 's1as1slcvv')]/byteStream/fileLocation/@href;String
asset:s1:hh:measurement;manifest.safe;//dataObject[starts-with(@ID, 's1as1slchh')]/byteStream/fileLocation/@href;String
asset:s1:hv:measurement;manifest.safe;//dataObject[starts-with(@ID, 's1as1slchv')]/byteStream/fileLocation/@href;String
asset:s1:vh:measurement:checksum;manifest.safe;//dataObject[starts-with(@ID, 's1as1slcvh')]/byteStream/checksum/text();String
asset:s1:vv:measurement:checksum;manifest.safe;//dataObject[starts-with(@ID, 's1as1slcvv')]/byteStream/checksum/text();String
asset:s1:hh:measurement:checksum;manifest.safe;//dataObject[starts-with(@ID, 's1as1slchh')]/byteStream/checksum/text();String
asset:s1:hv:measurement:checksum;manifest.safe;//dataObject[starts-with(@ID, 's1as1slchv')]/byteStream/checksum/text();String
asset:s1:vv:measurement:size;manifest.safe;//dataObject[starts-with(@ID, 's1as1slcvv')]/byteStream/@size;Int64
asset:s1:vh:measurement:size;manifest.safe;//dataObject[starts-with(@ID, 's1as1slcvh')]/byteStream/@size;Int64
asset:s1:hh:measurement:size;manifest.safe;//dataObject[starts-with(@ID, 's1as1slchh')]/byteStream/@size;Int64
asset:s1:hv:measurement:size;manifest.safe;//dataObject[starts-with(@ID, 's1as1slchv')]/byteStream/@size;Int64
azimuthAngle:s1:vh;annotation/s1*s1*vh*.xml;//product/generalAnnotation/productInformation/platformHeading/text();Double
incidenceAngleMid:s1:vh;annotation/s1*s1*vh*.xml;//product/imageAnnotation/imageInformation/incidenceAngleMidSwath/text();Double
rangePixelSpacing:s1:vh;annotation/s1*s1*vh*.xml;//product/imageAnnotation/imageInformation/rangePixelSpacing/text();Double
azimuthPixelSpacing:s1:vh;annotation/s1*s1*vh*.xml;//product/imageAnnotation/imageInformation/azimuthPixelSpacing/text();Double
ascendingNodeTime:s1:vh;annotation/s1*s1*vh*.xml;//product/imageAnnotation/imageInformation/ascendingNodeTime/text();DateTimeOffset
shape1:s1:vh;annotation/s1*s1*vh*.xml;//product/imageAnnotation/imageInformation/numberOfSamples/text();Int64
shape2:s1:vh;annotation/s1*s1*vh*.xml;//product/imageAnnotation/imageInformation/numberOfLines/text();Int64
looksRange:s1:vh;annotation/s1*s1*vh*.xml;//rangeProcessing/numberOfLooks/text();Int64
looksAzimuth:s1:vh;annotation/s1*s1*vh*.xml;//azimuthProcessing/numberOfLooks/text();Int64
azimuthAngle:s1:vv;annotation/s1*s1*vv*.xml;//product/generalAnnotation/productInformation/platformHeading/text();Double
incidenceAngleMid:s1:vv;annotation/s1*s1*vv*.xml;//product/imageAnnotation/imageInformation/incidenceAngleMidSwath/text();Double
rangePixelSpacing:s1:vv;annotation/s1*s1*vv*.xml;//product/imageAnnotation/imageInformation/rangePixelSpacing/text();Double
azimuthPixelSpacing:s1:vv;annotation/s1*s1*vv*.xml;//product/imageAnnotation/imageInformation/azimuthPixelSpacing/text();Double
ascendingNodeTime:s1:vv;annotation/s1*s1*vv*.xml;//product/imageAnnotation/imageInformation/ascendingNodeTime/text();DateTimeOffset
shape1:s1:vv;annotation/s1*s1*vv*.xml;//product/imageAnnotation/imageInformation/numberOfSamples/text();Int64
shape2:s1:vv;annotation/s1*s1*vv*.xml;//product/imageAnnotation/imageInformation/numberOfLines/text();Int64
looksRange:s1:vv;annotation/s1*s1*vv*.xml;//rangeProcessing/numberOfLooks/text();Int64
looksAzimuth:s1:vv;annotation/s1*s1*vv*.xml;//azimuthProcessing/numberOfLooks/text();Int64
azimuthAngle:s1:hh;annotation/s1*s1*hh*.xml;//product/generalAnnotation/productInformation/platformHeading/text();Double
incidenceAngleMid:s1:hh;annotation/s1*s1*hh*.xml;//product/imageAnnotation/imageInformation/incidenceAngleMidSwath/text();Double
rangePixelSpacing:s1:hh;annotation/s1*s1*hh*.xml;//product/imageAnnotation/imageInformation/rangePixelSpacing/text();Double
azimuthPixelSpacing:s1:hh;annotation/s1*s1*hh*.xml;//product/imageAnnotation/imageInformation/azimuthPixelSpacing/text();Double
ascendingNodeTime:s1:hh;annotation/s1*s1*hh*.xml;//product/imageAnnotation/imageInformation/ascendingNodeTime/text();DateTimeOffset
shape1:s1:hh;annotation/s1*s1*hh*.xml;//product/imageAnnotation/imageInformation/numberOfSamples/text();Int64
shape2:s1:hh;annotation/s1*s1*hh*.xml;//product/imageAnnotation/imageInformation/numberOfLines/text();Int64
looksRange:s1:hh;annotation/s1*s1*hh*.xml;//rangeProcessing/numberOfLooks/text();Int64
looksAzimuth:s1:hh;annotation/s1*s1*hh*.xml;//azimuthProcessing/numberOfLooks/text();Int64
azimuthAngle:s1:hv;annotation/s1*s1*hv*.xml;//product/generalAnnotation/productInformation/platformHeading/text();Double
incidenceAngleMid:s1:hv;annotation/s1*s1*hv*.xml;//product/imageAnnotation/imageInformation/incidenceAngleMidSwath/text();Double
rangePixelSpacing:s1:hv;annotation/s1*s1*hv*.xml;//product/imageAnnotation/imageInformation/rangePixelSpacing/text();Double
azimuthPixelSpacing:s1:hv;annotation/s1*s1*hv*.xml;//product/imageAnnotation/imageInformation/azimuthPixelSpacing/text();Double
ascendingNodeTime:s1:hv;annotation/s1*s1*hv*.xml;//product/imageAnnotation/imageInformation/ascendingNodeTime/text();DateTimeOffset
shape1:s1:hv;annotation/s1*s1*hv*.xml;//product/imageAnnotation/imageInformation/numberOfSamples/text();Int64
shape2:s1:hv;annotation/s1*s1*hv*.xml;//product/imageAnnotation/imageInformation/numberOfLines/text();Int64
looksRange:s1:hv;annotation/s1*s1*hv*.xml;//rangeProcessing/numberOfLooks/text();Int64
looksAzimuth:s1:hv;annotation/s1*s1*hv*.xml;//azimuthProcessing/numberOfLooks/text();Int64
asset:s2:vh:product;manifest.safe;//dataObject[starts-with(@ID, 'products1as2slcvh')]/byteStream/fileLocation/@href;String
asset:s2:vh:noises;manifest.safe;//dataObject[starts-with(@ID, 'noises1as2slcvh')]/byteStream/fileLocation/@href;String
asset:s2:vh:rfis;manifest.safe;//dataObject[starts-with(@ID, 'rfis1as2slcvh')]/byteStream/fileLocation/@href;String
asset:s2:vh:calibration;manifest.safe;//dataObject[starts-with(@ID, 'calibrations1as2slcvh')]/byteStream/fileLocation/@href;String
asset:s2:vv:product;manifest.safe;//dataObject[starts-with(@ID, 'products1as2slcvv')]/byteStream/fileLocation/@href;String
asset:s2:vv:noises;manifest.safe;//dataObject[starts-with(@ID, 'noises1as2slcvv')]/byteStream/fileLocation/@href;String
asset:s2:vv:rfis;manifest.safe;//dataObject[starts-with(@ID, 'rfis1as2slcvv')]/byteStream/fileLocation/@href;String
asset:s2:vv:calibration;manifest.safe;//dataObject[starts-with(@ID, 'calibrations1as2slcvv')]/byteStream/fileLocation/@href;String
asset:s2:hh:product;manifest.safe;//dataObject[starts-with(@ID, 'products1as2slchh')]/byteStream/fileLocation/@href;String
asset:s2:hh:noises;manifest.safe;//dataObject[starts-with(@ID, 'noises1as2slchh')]/byteStream/fileLocation/@href;String
asset:s2:hh:rfis;manifest.safe;//dataObject[starts-with(@ID, 'rfis1as2slchh')]/byteStream/fileLocation/@href;String
asset:s2:hh:calibration;manifest.safe;//dataObject[starts-with(@ID, 'calibrations1as2slchh')]/byteStream/fileLocation/@href;String
asset:s2:hv:product;manifest.safe;//dataObject[starts-with(@ID, 'products1as2slchv')]/byteStream/fileLocation/@href;String
asset:s2:hv:noises;manifest.safe;//dataObject[starts-with(@ID, 'noises1as2slchv')]/byteStream/fileLocation/@href;String
asset:s2:hv:rfis;manifest.safe;//dataObject[starts-with(@ID, 'rfis1as2slchv')]/byteStream/fileLocation/@href;String
asset:s2:hv:calibration;manifest.safe;//dataObject[starts-with(@ID, 'calibrations1as2slchv')]/byteStream/fileLocation/@href;String
asset:s2:vh:product:checksum;manifest.safe;//dataObject[starts-with(@ID, 'products1as2slcvh')]/byteStream/checksum/text();String
asset:s2:vh:noises:checksum;manifest.safe;//dataObject[starts-with(@ID, 'noises1as2slcvh')]/byteStream/checksum/text();String
asset:s2:vh:rfis:checksum;manifest.safe;//dataObject[starts-with(@ID, 'rfis1as2slcvh')]/byteStream/checksum/text();String
asset:s2:vh:calibration:checksum;manifest.safe;//dataObject[starts-with(@ID, 'calibrations1as2slcvh')]/byteStream/checksum/text();String
asset:s2:vv:product:checksum;manifest.safe;//dataObject[starts-with(@ID, 'products1as2slcvv')]/byteStream/checksum/text();String
asset:s2:vv:noises:checksum;manifest.safe;//dataObject[starts-with(@ID, 'noises1as2slcvv')]/byteStream/checksum/text();String
asset:s2:vv:rfis:checksum;manifest.safe;//dataObject[starts-with(@ID, 'rfis1as2slcvv')]/byteStream/checksum/text();String
asset:s2:vv:calibration:checksum;manifest.safe;//dataObject[starts-with(@ID, 'calibrations1as2slcvv')]/byteStream/checksum/text();String
asset:s2:hh:product:checksum;manifest.safe;//dataObject[starts-with(@ID, 'products1as2slchh')]/byteStream/checksum/text();String
asset:s2:hh:noises:checksum;manifest.safe;//dataObject[starts-with(@ID, 'noises1as2slchh')]/byteStream/checksum/text();String
asset:s2:hh:rfis:checksum;manifest.safe;//dataObject[starts-with(@ID, 'rfis1as2slchh')]/byteStream/checksum/text();String
asset:s2:hh:calibration:checksum;manifest.safe;//dataObject[starts-with(@ID, 'calibrations1as2slchh')]/byteStream/checksum/text();String
asset:s2:hv:product:checksum;manifest.safe;//dataObject[starts-with(@ID, 'products1as2slchv')]/byteStream/checksum/text();String
asset:s2:hv:noises:checksum;manifest.safe;//dataObject[starts-with(@ID, 'noises1as2slchv')]/byteStream/checksum/text();String
asset:s2:hv:rfis:checksum;manifest.safe;//dataObject[starts-with(@ID, 'rfis1as2slchv')]/byteStream/checksum/text();String
asset:s2:hv:calibration:checksum;manifest.safe;//dataObject[starts-with(@ID, 'calibrations1as2slchv')]/byteStream/checksum/text();String
asset:s2:vh:product:size;manifest.safe;//dataObject[starts-with(@ID, 'products1as2slcvh')]/byteStream/@size;Int64
asset:s2:vh:noises:size;manifest.safe;//dataObject[starts-with(@ID, 'noises1as2slcvh')]/byteStream/@size;Int64
asset:s2:vh:rfis:size;manifest.safe;//dataObject[starts-with(@ID, 'rfis1as2slcvh')]/byteStream/@size;Int64
asset:s2:vh:calibration:size;manifest.safe;//dataObject[starts-with(@ID, 'calibrations1as2slcvh')]/byteStream/@size;Int64
asset:s2:vv:product:size;manifest.safe;//dataObject[starts-with(@ID, 'products1as2slcvv')]/byteStream/@size;Int64
asset:s2:vv:noises:size;manifest.safe;//dataObject[starts-with(@ID, 'noises1as2slcvv')]/byteStream/@size;Int64
asset:s2:vv:rfis:size;manifest.safe;//dataObject[starts-with(@ID, 'rfis1as2slcvv')]/byteStream/@size;Int64
asset:s2:vv:calibration:size;manifest.safe;//dataObject[starts-with(@ID, 'calibrations1as2slcvv')]/byteStream/@size;Int64
asset:s2:hh:product:size;manifest.safe;//dataObject[starts-with(@ID, 'products1as2slchh')]/byteStream/@size;Int64
asset:s2:hh:noises:size;manifest.safe;//dataObject[starts-with(@ID, 'noises1as2slchh')]/byteStream/@size;Int64
asset:s2:hh:rfis:size;manifest.safe;//dataObject[starts-with(@ID, 'rfis1as2slchh')]/byteStream/@size;Int64
asset:s2:hh:calibration:size;manifest.safe;//dataObject[starts-with(@ID, 'calibrations1as2slchh')]/byteStream/@size;Int64
asset:s2:hv:product:size;manifest.safe;//dataObject[starts-with(@ID, 'products1as2slchv')]/byteStream/@size;Int64
asset:s2:hv:noises:size;manifest.safe;//dataObject[starts-with(@ID, 'noises1as2slchv')]/byteStream/@size;Int64
asset:s2:hv:rfis:size;manifest.safe;//dataObject[starts-with(@ID, 'rfis1as2slchv')]/byteStream/@size;Int64
asset:s2:hv:calibration:size;manifest.safe;//dataObject[starts-with(@ID, 'calibrations1as2slchv')]/byteStream/@size;Int64
asset:s2:vh:measurement;manifest.safe;//dataObject[starts-with(@ID, 's1as2slcvh')]/byteStream/fileLocation/@href;String
asset:s2:vv:measurement;manifest.safe;//dataObject[starts-with(@ID, 's1as2slcvv')]/byteStream/fileLocation/@href;String
asset:s2:hh:measurement;manifest.safe;//dataObject[starts-with(@ID, 's1as2slchh')]/byteStream/fileLocation/@href;String
asset:s2:hv:measurement;manifest.safe;//dataObject[starts-with(@ID, 's1as2slchv')]/byteStream/fileLocation/@href;String
asset:s2:vh:measurement:checksum;manifest.safe;//dataObject[starts-with(@ID, 's1as2slcvh')]/byteStream/checksum/text();String
asset:s2:vv:measurement:checksum;manifest.safe;//dataObject[starts-with(@ID, 's1as2slcvv')]/byteStream/checksum/text();String
asset:s2:hh:measurement:checksum;manifest.safe;//dataObject[starts-with(@ID, 's1as2slchh')]/byteStream/checksum/text();String
asset:s2:hv:measurement:checksum;manifest.safe;//dataObject[starts-with(@ID, 's1as2slchv')]/byteStream/checksum/text();String
asset:s2:vv:measurement:size;manifest.safe;//dataObject[starts-with(@ID, 's1as2slcvv')]/byteStream/@size;Int64
asset:s2:vh:measurement:size;manifest.safe;//dataObject[starts-with(@ID, 's1as2slcvh')]/byteStream/@size;Int64
asset:s2:hh:measurement:size;manifest.safe;//dataObject[starts-with(@ID, 's1as2slchh')]/byteStream/@size;Int64
asset:s2:hv:measurement:size;manifest.safe;//dataObject[starts-with(@ID, 's1as2slchv')]/byteStream/@size;Int64
azimuthAngle:s2:vh;annotation/s1*s2*vh*.xml;//product/generalAnnotation/productInformation/platformHeading/text();Double
incidenceAngleMid:s2:vh;annotation/s1*s2*vh*.xml;//product/imageAnnotation/imageInformation/incidenceAngleMidSwath/text();Double
rangePixelSpacing:s2:vh;annotation/s1*s2*vh*.xml;//product/imageAnnotation/imageInformation/rangePixelSpacing/text();Double
azimuthPixelSpacing:s2:vh;annotation/s1*s2*vh*.xml;//product/imageAnnotation/imageInformation/azimuthPixelSpacing/text();Double
ascendingNodeTime:s2:vh;annotation/s1*s2*vh*.xml;//product/imageAnnotation/imageInformation/ascendingNodeTime/text();DateTimeOffset
shape1:s2:vh;annotation/s1*s2*vh*.xml;//product/imageAnnotation/imageInformation/numberOfSamples/text();Int64
shape2:s2:vh;annotation/s1*s2*vh*.xml;//product/imageAnnotation/imageInformation/numberOfLines/text();Int64
looksRange:s2:vh;annotation/s1*s2*vh*.xml;//rangeProcessing/numberOfLooks/text();Int64
looksAzimuth:s2:vh;annotation/s1*s2*vh*.xml;//azimuthProcessing/numberOfLooks/text();Int64
azimuthAngle:s2:vv;annotation/s1*s2*vv*.xml;//product/generalAnnotation/productInformation/platformHeading/text();Double
incidenceAngleMid:s2:vv;annotation/s1*s2*vv*.xml;//product/imageAnnotation/imageInformation/incidenceAngleMidSwath/text();Double
rangePixelSpacing:s2:vv;annotation/s1*s2*vv*.xml;//product/imageAnnotation/imageInformation/rangePixelSpacing/text();Double
azimuthPixelSpacing:s2:vv;annotation/s1*s2*vv*.xml;//product/imageAnnotation/imageInformation/azimuthPixelSpacing/text();Double
ascendingNodeTime:s2:vv;annotation/s1*s2*vv*.xml;//product/imageAnnotation/imageInformation/ascendingNodeTime/text();DateTimeOffset
shape1:s2:vv;annotation/s1*s2*vv*.xml;//product/imageAnnotation/imageInformation/numberOfSamples/text();Int64
shape2:s2:vv;annotation/s1*s2*vv*.xml;//product/imageAnnotation/imageInformation/numberOfLines/text();Int64
looksRange:s2:vv;annotation/s1*s2*vv*.xml;//rangeProcessing/numberOfLooks/text();Int64
looksAzimuth:s2:vv;annotation/s1*s2*vv*.xml;//azimuthProcessing/numberOfLooks/text();Int64
azimuthAngle:s2:hh;annotation/s1*s2*hh*.xml;//product/generalAnnotation/productInformation/platformHeading/text();Double
incidenceAngleMid:s2:hh;annotation/s1*s2*hh*.xml;//product/imageAnnotation/imageInformation/incidenceAngleMidSwath/text();Double
rangePixelSpacing:s2:hh;annotation/s1*s2*hh*.xml;//product/imageAnnotation/imageInformation/rangePixelSpacing/text();Double
azimuthPixelSpacing:s2:hh;annotation/s1*s2*hh*.xml;//product/imageAnnotation/imageInformation/azimuthPixelSpacing/text();Double
ascendingNodeTime:s2:hh;annotation/s1*s2*hh*.xml;//product/imageAnnotation/imageInformation/ascendingNodeTime/text();DateTimeOffset
shape1:s2:hh;annotation/s1*s2*hh*.xml;//product/imageAnnotation/imageInformation/numberOfSamples/text();Int64
shape2:s2:hh;annotation/s1*s2*hh*.xml;//product/imageAnnotation/imageInformation/numberOfLines/text();Int64
looksRange:s2:hh;annotation/s1*s2*hh*.xml;//rangeProcessing/numberOfLooks/text();Int64
looksAzimuth:s2:hh;annotation/s1*s2*hh*.xml;//azimuthProcessing/numberOfLooks/text();Int64
azimuthAngle:s2:hv;annotation/s1*s2*hv*.xml;//product/generalAnnotation/productInformation/platformHeading/text();Double
incidenceAngleMid:s2:hv;annotation/s1*s2*hv*.xml;//product/imageAnnotation/imageInformation/incidenceAngleMidSwath/text();Double
rangePixelSpacing:s2:hv;annotation/s1*s2*hv*.xml;//product/imageAnnotation/imageInformation/rangePixelSpacing/text();Double
azimuthPixelSpacing:s2:hv;annotation/s1*s2*hv*.xml;//product/imageAnnotation/imageInformation/azimuthPixelSpacing/text();Double
ascendingNodeTime:s2:hv;annotation/s1*s2*hv*.xml;//product/imageAnnotation/imageInformation/ascendingNodeTime/text();DateTimeOffset
shape1:s2:hv;annotation/s1*s2*hv*.xml;//product/imageAnnotation/imageInformation/numberOfSamples/text();Int64
shape2:s2:hv;annotation/s1*s2*hv*.xml;//product/imageAnnotation/imageInformation/numberOfLines/text();Int64
looksRange:s2:hv;annotation/s1*s2*hv*.xml;//rangeProcessing/numberOfLooks/text();Int64
looksAzimuth:s2:hv;annotation/s1*s2*hv*.xml;//azimuthProcessing/numberOfLooks/text();Int64
asset:s3:vh:product;manifest.safe;//dataObject[starts-with(@ID, 'products1as3slcvh')]/byteStream/fileLocation/@href;String
asset:s3:vh:noises;manifest.safe;//dataObject[starts-with(@ID, 'noises1as3slcvh')]/byteStream/fileLocation/@href;String
asset:s3:vh:rfis;manifest.safe;//dataObject[starts-with(@ID, 'rfis1as3slcvh')]/byteStream/fileLocation/@href;String
asset:s3:vh:calibration;manifest.safe;//dataObject[starts-with(@ID, 'calibrations1as3slcvh')]/byteStream/fileLocation/@href;String
asset:s3:vv:product;manifest.safe;//dataObject[starts-with(@ID, 'products1as3slcvv')]/byteStream/fileLocation/@href;String
asset:s3:vv:noises;manifest.safe;//dataObject[starts-with(@ID, 'noises1as3slcvv')]/byteStream/fileLocation/@href;String
asset:s3:vv:rfis;manifest.safe;//dataObject[starts-with(@ID, 'rfis1as3slcvv')]/byteStream/fileLocation/@href;String
asset:s3:vv:calibration;manifest.safe;//dataObject[starts-with(@ID, 'calibrations1as3slcvv')]/byteStream/fileLocation/@href;String
asset:s3:hh:product;manifest.safe;//dataObject[starts-with(@ID, 'products1as3slchh')]/byteStream/fileLocation/@href;String
asset:s3:hh:noises;manifest.safe;//dataObject[starts-with(@ID, 'noises1as3slchh')]/byteStream/fileLocation/@href;String
asset:s3:hh:rfis;manifest.safe;//dataObject[starts-with(@ID, 'rfis1as3slchh')]/byteStream/fileLocation/@href;String
asset:s3:hh:calibration;manifest.safe;//dataObject[starts-with(@ID, 'calibrations1as3slchh')]/byteStream/fileLocation/@href;String
asset:s3:hv:product;manifest.safe;//dataObject[starts-with(@ID, 'products1as3slchv')]/byteStream/fileLocation/@href;String
asset:s3:hv:noises;manifest.safe;//dataObject[starts-with(@ID, 'noises1as3slchv')]/byteStream/fileLocation/@href;String
asset:s3:hv:rfis;manifest.safe;//dataObject[starts-with(@ID, 'rfis1as3slchv')]/byteStream/fileLocation/@href;String
