metadata;file;mappings;datatype
azimuthPixelSpacing:iw2:hv;annotation/s1*iw2*hv*.xml;//product/imageAnnotation/imageInformation/azimuthPixelSpacing/text();Double
ascendingNodeTime:iw2:hv;annotation/s1*iw2*hv*.xml;//product/imageAnnotation/imageInformation/ascendingNodeTime/text();DateTimeOffset
shape1:iw2:hv;annotation/s1*iw2*hv*.xml;//product/imageAnnotation/imageInformation/numberOfSamples/text();Int64
shape2:iw2:hv;annotation/s1*iw2*hv*.xml;//product/imageAnnotation/imageInformation/numberOfLines/text();Int64
looksRange:iw2:hv;annotation/s1*iw1*hv*.xml;//rangeProcessing/numberOfLooks/text();Int64
looksAzimuth:iw2:hv;annotation/s1*iw1*hv*.xml;//azimuthProcessing/numberOfLooks/text();Int64
asset:iw3:vh:product;manifest.safe;//dataObject[starts-with(@ID, 'products1ciw3slcvh')]/byteStream/fileLocation/@href;String
asset:iw3:vh:noises;manifest.safe;//dataObject[starts-with(@ID, 'noises1ciw3slcvh')]/byteStream/fileLocation/@href;String
asset:iw3:vh:rfis;manifest.safe;//dataObject[starts-with(@ID, 'rfis1ciw3slcvh')]/byteStream/fileLocation/@href;String
asset:iw3:vh:calibration;manifest.safe;//dataObject[starts-with(@ID, 'calibrations1ciw3slcvh')]/byteStream/fileLocation/@href;String
asset:iw3:vv:product;manifest.safe;//dataObject[starts-with(@ID, 'products1ciw3slcvv')]/byteStream/fileLocation/@href;String
asset:iw3:vv:noises;manifest.safe;//dataObject[starts-with(@ID, 'noises1ciw3slcvv')]/byteStream/fileLocation/@href;String
asset:iw3:vv:rfis;manifest.safe;//dataObject[starts-with(@ID, 'rfis1ciw3slcvv')]/byteStream/fileLocation/@href;String
asset:iw3:vv:calibration;manifest.safe;//dataObject[starts-with(@ID, 'calibrations1ciw3slcvv')]/byteStream/fileLocation/@href;String
asset:iw3:hh:product;manifest.safe;//dataObject[starts-with(@ID, 'products1ciw3slchh')]/byteStream/fileLocation/@href;String
asset:iw3:hh:noises;manifest.safe;//dataObject[starts-with(@ID, 'noises1ciw3slchh')]/byteStream/fileLocation/@href;String
asset:iw3:hh:rfis;manifest.safe;//dataObject[starts-with(@ID, 'rfis1ciw3slchh')]/byteStream/fileLocation/@href;String
asset:iw3:hh:calibration;manifest.safe;//dataObject[starts-with(@ID, 'calibrations1ciw3slchh')]/byteStream/fileLocation/@href;String
asset:iw3:hv:product;manifest.safe;//dataObject[starts-with(@ID, 'products1ciw3slchv')]/byteStream/fileLocation/@href;String
asset:iw3:hv:noises;manifest.safe;//dataObject[starts-with(@ID, 'noises1ciw3slchv')]/byteStream/fileLocation/@href;String
asset:iw3:hv:rfis;manifest.safe;//dataObject[starts-with(@ID, 'rfis1ciw3slchv')]/byteStream/fileLocation/@href;String
asset:iw3:hv:calibration;manifest.safe;//dataObject[starts-with(@ID, 'calibrations1ciw3slchv')]/byteStream/fileLocation/@href;String
asset:iw3:vh:product:checksum;manifest.safe;//dataObject[starts-with(@ID, 'products1ciw3slcvh')]/byteStream/checksum/text();String
asset:iw3:vh:noises:checksum;manifest.safe;//dataObject[starts-with(@ID, 'noises1ciw3slcvh')]/byteStream/checksum/text();String
asset:iw3:vh:rfis:checksum;manifest.safe;//dataObject[starts-with(@ID, 'rfis1ciw3slcvh')]/byteStream/checksum/text();String
asset:iw3:vh:calibration:checksum;manifest.safe;//dataObject[starts-with(@ID, 'calibrations1ciw3slcvh')]/byteStream/checksum/text();String
asset:iw3:vv:product:checksum;manifest.safe;//dataObject[starts-with(@ID, 'products1ciw3slcvv')]/byteStream/checksum/text();String
asset:iw3:vv:noises:checksum;manifest.safe;//dataObject[starts-with(@ID, 'noises1ciw3slcvv')]/byteStream/checksum/text();String
asset:iw3:vv:rfis:checksum;manifest.safe;//dataObject[starts-with(@ID, 'rfis1ciw3slcvv')]/byteStream/checksum/text();String
asset:iw3:vv:calibration:checksum;manifest.safe;//dataObject[starts-with(@ID, 'calibrations1ciw3slcvv')]/byteStream/checksum/text();String
asset:iw3:hh:product:checksum;manifest.safe;//dataObject[starts-with(@ID, 'products1ciw3slchh')]/byteStream/checksum/text();String
asset:iw3:hh:noises:checksum;manifest.safe;//dataObject[starts-with(@ID, 'noises1ciw3slchh')]/byteStream/checksum/text();String
asset:iw3:hh:rfis:checksum;manifest.safe;//dataObject[starts-with(@ID, 'rfis1ciw3slchh')]/byteStream/checksum/text();String
asset:iw3:hh:calibration:checksum;manifest.safe;//dataObject[starts-with(@ID, 'calibrations1ciw3slchh')]/byteStream/checksum/text();String
asset:iw3:hv:product:checksum;manifest.safe;//dataObject[starts-with(@ID, 'products1ciw3slchv')]/byteStream/checksum/text();String
asset:iw3:hv:noises:checksum;manifest.safe;//dataObject[starts-with(@ID, 'noises1ciw3slchv')]/byteStream/checksum/text();String
asset:iw3:hv:rfis:checksum;manifest.safe;//dataObject[starts-with(@ID, 'rfis1ciw3slchv')]/byteStream/checksum/text();String
asset:iw3:hv:calibration:checksum;manifest.safe;//dataObject[starts-with(@ID, 'calibrations1ciw3slchv')]/byteStream/checksum/text();String
asset:iw3:vh:product:size;manifest.safe;//dataObject[starts-with(@ID, 'products1ciw3slcvh')]/byteStream/@size;Int64
asset:iw3:vh:noises:size;manifest.safe;//dataObject[starts-with(@ID, 'noises1ciw3slcvh')]/byteStream/@size;Int64
asset:iw3:vh:rfis:size;manifest.safe;//dataObject[starts-with(@ID, 'rfis1ciw3slcvh')]/byteStream/@size;Int64
asset:iw3:vh:calibration:size;manifest.safe;//dataObject[starts-with(@ID, 'calibrations1ciw3slcvh')]/byteStream/@size;Int64
asset:iw3:vv:product:size;manifest.safe;//dataObject[starts-with(@ID, 'products1ciw3slcvv')]/byteStream/@size;Int64
asset:iw3:vv:noises:size;manifest.safe;//dataObject[starts-with(@ID, 'noises1ciw3slcvv')]/byteStream/@size;Int64
asset:iw3:vv:rfis:size;manifest.safe;//dataObject[starts-with(@ID, 'rfis1ciw3slcvv')]/byteStream/@size;Int64
asset:iw3:vv:calibration:size;manifest.safe;//dataObject[starts-with(@ID, 'calibrations1ciw3slcvv')]/byteStream/@size;Int64
asset:iw3:hh:product:size;manifest.safe;//dataObject[starts-with(@ID, 'products1ciw3slchh')]/byteStream/@size;Int64
asset:iw3:hh:noises:size;manifest.safe;//dataObject[starts-with(@ID, 'noises1ciw3slchh')]/byteStream/@size;Int64
asset:iw3:hh:rfis:size;manifest.safe;//dataObject[starts-with(@ID, 'rfis1ciw3slchh')]/byteStream/@size;Int64
asset:iw3:hh:calibration:size;manifest.safe;//dataObject[starts-with(@ID, 'calibrations1ciw3slchh')]/byteStream/@size;Int64
asset:iw3:hv:product:size;manifest.safe;//dataObject[starts-with(@ID, 'products1ciw3slchv')]/byteStream/@size;Int64
asset:iw3:hv:noises:size;manifest.safe;//dataObject[starts-with(@ID, 'noises1ciw3slchv')]/byteStream/@size;Int64
asset:iw3:hv:rfis:size;manifest.safe;//dataObject[starts-with(@ID, 'rfis1ciw3slchv')]/byteStream/@size;Int64
asset:iw3:hv:calibration:size;manifest.safe;//dataObject[starts-with(@ID, 'calibrations1ciw3slchv')]/byteStream/@size;Int64
asset:iw3:vh:measurement;manifest.safe;//dataObject[starts-with(@ID, 's1ciw3slcvh')]/byteStream/fileLocation/@href;String
asset:iw3:vv:measurement;manifest.safe;//dataObject[starts-with(@ID, 's1ciw3slcvv')]/byteStream/fileLocation/@href;String
asset:iw3:hh:measurement;manifest.safe;//dataObject[starts-with(@ID, 's1ciw3slchh')]/byteStream/fileLocation/@href;String
asset:iw3:hv:measurement;manifest.safe;//dataObject[starts-with(@ID, 's1ciw3slchv')]/byteStream/fileLocation/@href;String
asset:iw3:vh:measurement:checksum;manifest.safe;//dataObject[starts-with(@ID, 's1ciw3slcvh')]/byteStream/checksum/text();String
asset:iw3:vv:measurement:checksum;manifest.safe;//dataObject[starts-with(@ID, 's1ciw3slcvv')]/byteStream/checksum/text();String
asset:iw3:hh:measurement:checksum;manifest.safe;//dataObject[starts-with(@ID, 's1ciw3slchh')]/byteStream/checksum/text();String
asset:iw3:hv:measurement:checksum;manifest.safe;//dataObject[starts-with(@ID, 's1ciw3slchv')]/byteStream/checksum/text();String
asset:iw3:vv:measurement:size;manifest.safe;//dataObject[starts-with(@ID, 's1ciw3slcvv')]/byteStream/@size;Int64
asset:iw3:vh:measurement:size;manifest.safe;//dataObject[starts-with(@ID, 's1ciw3slcvh')]/byteStream/@size;Int64
asset:iw3:hh:measurement:size;manifest.safe;//dataObject[starts-with(@ID, 's1ciw3slchh')]/byteStream/@size;Int64
asset:iw3:hv:measurement:size;manifest.safe;//dataObject[starts-with(@ID, 's1ciw3slchv')]/byteStream/@size;Int64
azimuthAngle:iw3:vh;annotation/s1*iw3*vh*.xml;//product/generalAnnotation/productInformation/platformHeading/text();Double
incidenceAngleMid:iw3:vh;annotation/s1*iw3*vh*.xml;//product/imageAnnotation/imageInformation/incidenceAngleMidSwath/text();Double
rangePixelSpacing:iw3:vh;annotation/s1*iw3*vh*.xml;//product/imageAnnotation/imageInformation/rangePixelSpacing/text();Double
azimuthPixelSpacing:iw3:vh;annotation/s1*iw3*vh*.xml;//product/imageAnnotation/imageInformation/azimuthPixelSpacing/text();Double
ascendingNodeTime:iw3:vh;annotation/s1*iw3*vh*.xml;//product/imageAnnotation/imageInformation/ascendingNodeTime/text();DateTimeOffset
shape1:iw3:vh;annotation/s1*iw3*vh*.xml;//product/imageAnnotation/imageInformation/numberOfSamples/text();Int64
shape2:iw3:vh;annotation/s1*iw3*vh*.xml;//product/imageAnnotation/imageInformation/numberOfLines/text();Int64
looksRange:iw3:vh;annotation/s1*iw1*vh*.xml;//rangeProcessing/numberOfLooks/text();Int64
looksAzimuth:iw3:vh;annotation/s1*iw1*vh*.xml;//azimuthProcessing/numberOfLooks/text();Int64
azimuthAngle:iw3:vv;annotation/s1*iw3*vv*.xml;//product/generalAnnotation/productInformation/platformHeading/text();Double
incidenceAngleMid:iw3:vv;annotation/s1*iw3*vv*.xml;//product/imageAnnotation/imageInformation/incidenceAngleMidSwath/text();Double
rangePixelSpacing:iw3:vv;annotation/s1*iw3*vv*.xml;//product/imageAnnotation/imageInformation/rangePixelSpacing/text();Double
azimuthPixelSpacing:iw3:vv;annotation/s1*iw3*vv*.xml;//product/imageAnnotation/imageInformation/azimuthPixelSpacing/text();Double
ascendingNodeTime:iw3:vv;annotation/s1*iw3*vv*.xml;//product/imageAnnotation/imageInformation/ascendingNodeTime/text();DateTimeOffset
shape1:iw3:vv;annotation/s1*iw3*vv*.xml;//product/imageAnnotation/imageInformation/numberOfSamples/text();Int64
shape2:iw3:vv;annotation/s1*iw3*vv*.xml;//product/imageAnnotation/imageInformation/numberOfLines/text();Int64
looksRange:iw3:vv;annotation/s1*iw1*vv*.xml;//rangeProcessing/numberOfLooks/text();Int64
looksAzimuth:iw3:vv;annotation/s1*iw1*vv*.xml;//azimuthProcessing/numberOfLooks/text();Int64
azimuthAngle:iw3:hh;annotation/s1*iw3*hh*.xml;//product/generalAnnotation/productInformation/platformHeading/text();Double
incidenceAngleMid:iw3:hh;annotation/s1*iw3*hh*.xml;//product/imageAnnotation/imageInformation/incidenceAngleMidSwath/text();Double
rangePixelSpacing:iw3:hh;annotation/s1*iw3*hh*.xml;//product/imageAnnotation/imageInformation/rangePixelSpacing/text();Double
azimuthPixelSpacing:iw3:hh;annotation/s1*iw3*hh*.xml;//product/imageAnnotation/imageInformation/azimuthPixelSpacing/text();Double
ascendingNodeTime:iw3:hh;annotation/s1*iw3*hh*.xml;//product/imageAnnotation/imageInformation/ascendingNodeTime/text();DateTimeOffset
shape1:iw3:hh;annotation/s1*iw3*hh*.xml;//product/imageAnnotation/imageInformation/numberOfSamples/text();Int64
shape2:iw3:hh;annotation/s1*iw3*hh*.xml;//product/imageAnnotation/imageInformation/numberOfLines/text();Int64
looksRange:iw3:hh;annotation/s1*iw1*hh*.xml;//rangeProcessing/numberOfLooks/text();Int64
looksAzimuth:iw3:hh;annotation/s1*iw1*hh*.xml;//azimuthProcessing/numberOfLooks/text();Int64
azimuthAngle:iw3:hv;annotation/s1*iw3*hv*.xml;//product/generalAnnotation/productInformation/platformHeading/text();Double
incidenceAngleMid:iw3:hv;annotation/s1*iw3*hv*.xml;//product/imageAnnotation/imageInformation/incidenceAngleMidSwath/text();Double
rangePixelSpacing:iw3:hv;annotation/s1*iw3*hv*.xml;//product/imageAnnotation/imageInformation/rangePixelSpacing/text();Double
azimuthPixelSpacing:iw3:hv;annotation/s1*iw3*hv*.xml;//product/imageAnnotation/imageInformation/azimuthPixelSpacing/text();Double
ascendingNodeTime:iw3:hv;annotation/s1*iw3*hv*.xml;//product/imageAnnotation/imageInformation/ascendingNodeTime/text();DateTimeOffset
shape1:iw3:hv;annotation/s1*iw3*hv*.xml;//product/imageAnnotation/imageInformation/numberOfSamples/text();Int64
shape2:iw3:hv;annotation/s1*iw3*hv*.xml;//product/imageAnnotation/imageInformation/numberOfLines/text();Int64
looksRange:iw3:hv;annotation/s1*iw1*hv*.xml;//rangeProcessing/numberOfLooks/text();Int64
looksAzimuth:iw3:hv;annotation/s1*iw1*hv*.xml;//azimuthProcessing/numberOfLooks/text();Int64
asset:quicklook;manifest.safe;//dataObject[starts-with(@ID, 'quicklook')]/byteStream/fileLocation/@href;String
asset:quicklook:checksum;manifest.safe;//dataObject[starts-with(@ID, 'quicklook')]/byteStream/checksum/text();String
asset:quicklook:size;manifest.safe;//dataObject[starts-with(@ID, 'quicklook')]/byteStream/@size;Int64
