metadata;file;mappings;datatype
asset:Oa17_reflectanceData:size;xfdumanifest.xml;//dataObject[@ID='Oa17_reflectanceData']/byteStream/@size;Int64
asset:Oa18_reflectanceData:size;xfdumanifest.xml;//dataObject[@ID='Oa18_reflectanceData']/byteStream/@size;Int64
asset:Oa21_reflectanceData:size;xfdumanifest.xml;//dataObject[@ID='Oa21_reflectanceData']/byteStream/@size;Int64
asset:Oa01_reflectanceData:checksum;xfdumanifest.xml;//dataObject[@ID='Oa01_reflectanceData']/byteStream/checksum/text();String
asset:Oa02_reflectanceData:checksum;xfdumanifest.xml;//dataObject[@ID='Oa02_reflectanceData']/byteStream/checksum/text();String
asset:Oa03_reflectanceData:checksum;xfdumanifest.xml;//dataObject[@ID='Oa03_reflectanceData']/byteStream/checksum/text();String
asset:Oa04_reflectanceData:checksum;xfdumanifest.xml;//dataObject[@ID='Oa04_reflectanceData']/byteStream/checksum/text();String
asset:Oa05_reflectanceData:checksum;xfdumanifest.xml;//dataObject[@ID='Oa05_reflectanceData']/byteStream/checksum/text();String
asset:Oa06_reflectanceData:checksum;xfdumanifest.xml;//dataObject[@ID='Oa06_reflectanceData']/byteStream/checksum/text();String
asset:Oa07_reflectanceData:checksum;xfdumanifest.xml;//dataObject[@ID='Oa07_reflectanceData']/byteStream/checksum/text();String
asset:Oa08_reflectanceData:checksum;xfdumanifest.xml;//dataObject[@ID='Oa08_reflectanceData']/byteStream/checksum/text();String
asset:Oa09_reflectanceData:checksum;xfdumanifest.xml;//dataObject[@ID='Oa09_reflectanceData']/byteStream/checksum/text();String
asset:Oa10_reflectanceData:checksum;xfdumanifest.xml;//dataObject[@ID='Oa10_reflectanceData']/byteStream/checksum/text();String
asset:Oa11_reflectanceData:checksum;xfdumanifest.xml;//dataObject[@ID='Oa11_reflectanceData']/byteStream/checksum/text();String
asset:Oa12_reflectanceData:checksum;xfdumanifest.xml;//dataObject[@ID='Oa12_reflectanceData']/byteStream/checksum/text();String
asset:Oa16_reflectanceData:checksum;xfdumanifest.xml;//dataObject[@ID='Oa16_reflectanceData']/byteStream/checksum/text();String
asset:Oa17_reflectanceData:checksum;xfdumanifest.xml;//dataObject[@ID='Oa17_reflectanceData']/byteStream/checksum/text();String
asset:Oa18_reflectanceData:checksum;xfdumanifest.xml;//dataObject[@ID='Oa18_reflectanceData']/byteStream/checksum/text();String
asset:Oa21_reflectanceData:checksum;xfdumanifest.xml;//dataObject[@ID='Oa21_reflectanceData']/byteStream/checksum/text();String
asset:Oa01_reflectanceData:center_wavelength;xfdumanifest.xml;//olci:olciProductInformation/olci:bandDescriptions/sentinel3:band[@name='Oa01']/sentinel3:centralWavelength/text();Double
asset:Oa02_reflectanceData:center_wavelength;xfdumanifest.xml;//olci:olciProductInformation/olci:bandDescriptions/sentinel3:band[@name='Oa02']/sentinel3:centralWavelength/text();Double
asset:Oa03_reflectanceData:center_wavelength;xfdumanifest.xml;//olci:olciProductInformation/olci:bandDescriptions/sentinel3:band[@name='Oa03']/sentinel3:centralWavelength/text();Double
asset:Oa04_reflectanceData:center_wavelength;xfdumanifest.xml;//olci:olciProductInformation/olci:bandDescriptions/sentinel3:band[@name='Oa04']/sentinel3:centralWavelength/text();Double
asset:Oa05_reflectanceData:center_wavelength;xfdumanifest.xml;//olci:olciProductInformation/olci:bandDescriptions/sentinel3:band[@name='Oa05']/sentinel3:centralWavelength/text();Double
asset:Oa06_reflectanceData:center_wavelength;xfdumanifest.xml;//olci:olciProductInformation/olci:bandDescriptions/sentinel3:band[@name='Oa06']/sentinel3:centralWavelength/text();Double
asset:Oa07_reflectanceData:center_wavelength;xfdumanifest.xml;//olci:olciProductInformation/olci:bandDescriptions/sentinel3:band[@name='Oa07']/sentinel3:centralWavelength/text();Double
asset:Oa08_reflectanceData:center_wavelength;xfdumanifest.xml;//olci:olciProductInformation/olci:bandDescriptions/sentinel3:band[@name='Oa08']/sentinel3:centralWavelength/text();Double
asset:Oa09_reflectanceData:center_wavelength;xfdumanifest.xml;//olci:olciProductInformation/olci:bandDescriptions/sentinel3:band[@name='Oa09']/sentinel3:centralWavelength/text();Double
asset:Oa10_reflectanceData:center_wavelength;xfdumanifest.xml;//olci:olciProductInformation/olci:bandDescriptions/sentinel3:band[@name='Oa10']/sentinel3:centralWavelength/text();Double
asset:Oa11_reflectanceData:center_wavelength;xfdumanifest.xml;//olci:olciProductInformation/olci:bandDescriptions/sentinel3:band[@name='Oa11']/sentinel3:centralWavelength/text();Double
asset:Oa12_reflectanceData:center_wavelength;xfdumanifest.xml;//olci:olciProductInformation/olci:bandDescriptions/sentinel3:band[@name='Oa12']/sentinel3:centralWavelength/text();Double
asset:Oa16_reflectanceData:center_wavelength;xfdumanifest.xml;//olci:olciProductInformation/olci:bandDescriptions/sentinel3:band[@name='Oa16']/sentinel3:centralWavelength/text();Double
asset:Oa17_reflectanceData:center_wavelength;xfdumanifest.xml;//olci:olciProductInformation/olci:bandDescriptions/sentinel3:band[@name='Oa17']/sentinel3:centralWavelength/text();Double
asset:Oa18_reflectanceData:center_wavelength;xfdumanifest.xml;//olci:olciProductInformation/olci:bandDescriptions/sentinel3:band[@name='Oa18']/sentinel3:centralWavelength/text();Double
asset:Oa21_reflectanceData:center_wavelength;xfdumanifest.xml;//olci:olciProductInformation/olci:bandDescriptions/sentinel3:band[@name='Oa21']/sentinel3:centralWavelength/text();Double
asset:quality_flags;xfdumanifest.xml;//dataObject[@ID='qualityFlagsData']/byteStream/fileLocation/@href;String
asset:quality_flags:size;xfdumanifest.xml;//dataObject[@ID='qualityFlagsData']/byteStream/@size;Int64
asset:quality_flags:checksum;xfdumanifest.xml;//dataObject[@ID='qualityFlagsData']/byteStream/checksum/text();String
asset:removed_pixels;xfdumanifest.xml;//dataObject[@ID='removedPixelsData']/byteStream/fileLocation/@href;String
asset:removed_pixels:size;xfdumanifest.xml;//dataObject[@ID='removedPixelsData']/byteStream/@size;Int64
asset:removed_pixels:checksum;xfdumanifest.xml;//dataObject[@ID='removedPixelsData']/byteStream/checksum/text();String
asset:geo_coordinates;xfdumanifest.xml;//dataObject[@ID='geoCoordinatesData']/byteStream/fileLocation/@href;String
asset:geo_coordinates:title;xfdumanifest.xml;//dataObject[@ID='geoCoordinatesData']/byteStream/fileLocation/@textInfo;String
asset:geo_coordinates:size;xfdumanifest.xml;//dataObject[@ID='geoCoordinatesData']/byteStream/@size;Int64
asset:geo_coordinates:checksum;xfdumanifest.xml;//dataObject[@ID='geoCoordinatesData']/byteStream/checksum/text();String
asset:gifapar;xfdumanifest.xml;//dataObject[@ID='gifaparData']/byteStream/fileLocation/@href;String
asset:gifapar:size;xfdumanifest.xml;//dataObject[@ID='gifaparData']/byteStream/@size;Int64
asset:gifapar:checksum;xfdumanifest.xml;//dataObject[@ID='gifaparData']/byteStream/checksum/text();String
asset:instrument_data;xfdumanifest.xml;//dataObject[@ID='instrumentDataData']/byteStream/fileLocation/@href;String
asset:instrument_data:title;xfdumanifest.xml;//dataObject[@ID='instrumentDataData']/byteStream/fileLocation/@textInfo;String
asset:instrument_data:size;xfdumanifest.xml;//dataObject[@ID='instrumentDataData']/byteStream/@size;Int64
asset:instrument_data:checksum;xfdumanifest.xml;//dataObject[@ID='instrumentDataData']/byteStream/checksum/text();String
asset:iwv;xfdumanifest.xml;//dataObject[@ID='iwvData']/byteStream/fileLocation/@href;String
asset:iwv:size;xfdumanifest.xml;//dataObject[@ID='iwvData']/byteStream/@size;Int64
asset:iwv:checksum;xfdumanifest.xml;//dataObject[@ID='iwvData']/byteStream/checksum/text();String
asset:lqsf;xfdumanifest.xml;//dataObject[@ID='lqsfData']/byteStream/fileLocation/@href;String
asset:lqsf:size;xfdumanifest.xml;//dataObject[@ID='lqsfData']/byteStream/@size;Int64
asset:lqsf:checksum;xfdumanifest.xml;//dataObject[@ID='lqsfData']/byteStream/checksum/text();String
asset:otci;xfdumanifest.xml;//dataObject[@ID='otciData']/byteStream/fileLocation/@href;String
asset:otci:size;xfdumanifest.xml;//dataObject[@ID='otciData']/byteStream/@size;Int64
asset:otci:checksum;xfdumanifest.xml;//dataObject[@ID='otciData']/byteStream/checksum/text();String
asset:rc_gifapar;xfdumanifest.xml;//dataObject[@ID='rcGifaparData']/byteStream/fileLocation/@href;String
asset:rc_gifapar:size;xfdumanifest.xml;//dataObject[@ID='rcGifaparData']/byteStream/@size;Int64
asset:rc_gifapar:checksum;xfdumanifest.xml;//dataObject[@ID='rcGifaparData']/byteStream/checksum/text();String
asset:tie_geo_coordinates;xfdumanifest.xml;//dataObject[@ID='tieGeoCoordinatesData']/byteStream/fileLocation/@href;String
asset:tie_geo_coordinates:title;xfdumanifest.xml;//dataObject[@ID='tieGeoCoordinatesData']/byteStream/fileLocation/@textInfo;String
asset:tie_geo_coordinates:size;xfdumanifest.xml;//dataObject[@ID='tieGeoCoordinatesData']/byteStream/@size;Int64
asset:tie_geo_coordinates:checksum;xfdumanifest.xml;//dataObject[@ID='tieGeoCoordinatesData']/byteStream/checksum/text();String
asset:tie_geometries;xfdumanifest.xml;//dataObject[@ID='tieGeometriesData']/byteStream/fileLocation/@href;String
asset:tie_geometries:title;xfdumanifest.xml;//dataObject[@ID='tieGeometriesData']/byteStream/fileLocation/@textInfo;String
asset:tie_geometries:size;xfdumanifest.xml;//dataObject[@ID='tieGeometriesData']/byteStream/@size;Int64
asset:tie_geometries:checksum;xfdumanifest.xml;//dataObject[@ID='tieGeometriesData']/byteStream/checksum/text();String
asset:tie_meteo;xfdumanifest.xml;//dataObject[@ID='tieMeteoData']/byteStream/fileLocation/@href;String
asset:tie_meteo:title;xfdumanifest.xml;//dataObject[@ID='tieMeteoData']/byteStream/fileLocation/@textInfo;String
asset:tie_meteo:size;xfdumanifest.xml;//dataObject[@ID='tieMeteoData']/byteStream/@size;Int64
asset:tie_meteo:checksum;xfdumanifest.xml;//dataObject[@ID='tieMeteoData']/byteStream/checksum/text();String
asset:time_coordinates;xfdumanifest.xml;//dataObject[@ID='timeCoordinatesData']/byteStream/fileLocation/@href;String
asset:time_coordinates:title;xfdumanifest.xml;//dataObject[@ID='timeCoordinatesData']/byteStream/fileLocation/@textInfo;String
asset:time_coordinates:size;xfdumanifest.xml;//dataObject[@ID='timeCoordinatesData']/byteStream/@size;Int64
asset:time_coordinates:checksum;xfdumanifest.xml;//dataObject[@ID='timeCoordinatesData']/byteStream/checksum/text();String
asset:chlNnData;xfdumanifest.xml;//dataObject[@ID='chlNnData']/byteStream/fileLocation/@href;String
asset:chlNnData:size;xfdumanifest.xml;//dataObject[@ID='chlNnData']/byteStream/@size;Int64
asset:chlNnData:checksum;xfdumanifest.xml;//dataObject[@ID='chlNnData']/byteStream/checksum/text();String
asset:chlOc4meData;xfdumanifest.xml;//dataObject[@ID='chlOc4meData']/byteStream/fileLocation/@href;String
asset:chlOc4meData:size;xfdumanifest.xml;//dataObject[@ID='chlOc4meData']/byteStream/@size;Int64
asset:chlOc4meData:checksum;xfdumanifest.xml;//dataObject[@ID='chlOc4meData']/byteStream/checksum/text();String
asset:iopNnData;xfdumanifest.xml;//dataObject[@ID='iopNnData']/byteStream/fileLocation/@href;String
asset:iopNnData:size;xfdumanifest.xml;//dataObject[@ID='iopNnData']/byteStream/@size;Int64
asset:iopNnData:checksum;xfdumanifest.xml;//dataObject[@ID='iopNnData']/byteStream/checksum/text();String
asset:parData;xfdumanifest.xml;//dataObject[@ID='parData']/byteStream/fileLocation/@href;String
asset:parData:size;xfdumanifest.xml;//dataObject[@ID='parData']/byteStream/@size;Int64
asset:parData:checksum;xfdumanifest.xml;//dataObject[@ID='parData']/byteStream/checksum/text();String
asset:trspData;xfdumanifest.xml;//dataObject[@ID='trspData']/byteStream/fileLocation/@href;String
asset:trspData:size;xfdumanifest.xml;//dataObject[@ID='trspData']/byteStream/@size;Int64
asset:trspData:checksum;xfdumanifest.xml;//dataObject[@ID='trspData']/byteStream/checksum/text();String
asset:tsmNnData;xfdumanifest.xml;//dataObject[@ID='tsmNnData']/byteStream/fileLocation/@href;String
asset:tsmNnData:size;xfdumanifest.xml;//dataObject[@ID='tsmNnData']/byteStream/@size;Int64
asset:tsmNnData:checksum;xfdumanifest.xml;//dataObject[@ID='tsmNnData']/byteStream/checksum/text();String
asset:wAerData;xfdumanifest.xml;//dataObject[@ID='wAerData']/byteStream/fileLocation/@href;String
asset:wAerData:size;xfdumanifest.xml;//dataObject[@ID='wAerData']/byteStream/@size;Int64
asset:wAerData:checksum;xfdumanifest.xml;//dataObject[@ID='wAerData']/byteStream/checksum/text();String
asset:wqsfData;xfdumanifest.xml;//dataObject[@ID='wqsfData']/byteStream/fileLocation/@href;String
asset:wqsfData:title;xfdumanifest.xml;//dataObject[@ID='wqsfData']/byteStream/fileLocation/@textInfo;String
asset:wqsfData:size;xfdumanifest.xml;//dataObject[@ID='wqsfData']/byteStream/@size;Int64
asset:wqsfData:checksum;xfdumanifest.xml;//dataObject[@ID='wqsfData']/byteStream/checksum/text();String
asset:ogvi;xfdumanifest.xml;//dataObject[@ID='ogviData']/byteStream/fileLocation/@href;String
asset:ogvi:size;xfdumanifest.xml;//dataObject[@ID='ogviData']/byteStream/@size;Int64
asset:ogvi:checksum;xfdumanifest.xml;//dataObject[@ID='ogviData']/byteStream/checksum/text();String
asset:rc_ogvi;xfdumanifest.xml;//dataObject[@ID='rcOgviData']/byteStream/fileLocation/@href;String
asset:rc_ogvi:size;xfdumanifest.xml;//dataObject[@ID='rcOgviData']/byteStream/@size;Int64
asset:rc_ogvi:checksum;xfdumanifest.xml;//dataObject[@ID='rcOgviData']/byteStream/checksum/text();String
