metadata;file;mappings;datatype
asset:TCI:10m:file:checksum;manifest.safe;//dataObject[@ID="IMG_DATA_Band_TCI_10m_Tile1_Data"]/byteStream/checksum/text();String
asset:AOT:10m:file:checksum;manifest.safe;//dataObject[@ID="IMG_DATA_Band_AOT_10m_Tile1_Data"]/byteStream/checksum/text();String
asset:WVP:10m:file:checksum;manifest.safe;//dataObject[@ID="IMG_DATA_Band_WVP_10m_Tile1_Data"]/byteStream/checksum/text();String
asset:B01:20m:file:checksum;manifest.safe;//dataObject[@ID="IMG_DATA_Band_B01_20m_Tile1_Data"]/byteStream/checksum/text();String
asset:B02:20m:file:checksum;manifest.safe;//dataObject[@ID="IMG_DATA_Band_B02_20m_Tile1_Data"]/byteStream/checksum/text();String
asset:B03:20m:file:checksum;manifest.safe;//dataObject[@ID="IMG_DATA_Band_B03_20m_Tile1_Data"]/byteStream/checksum/text();String
asset:B04:20m:file:checksum;manifest.safe;//dataObject[@ID="IMG_DATA_Band_B04_20m_Tile1_Data"]/byteStream/checksum/text();String
asset:B05:20m:file:checksum;manifest.safe;//dataObject[@ID="IMG_DATA_Band_B05_20m_Tile1_Data"]/byteStream/checksum/text();String
asset:B06:20m:file:checksum;manifest.safe;//dataObject[@ID="IMG_DATA_Band_B06_20m_Tile1_Data"]/byteStream/checksum/text();String
asset:B07:20m:file:checksum;manifest.safe;//dataObject[@ID="IMG_DATA_Band_B07_20m_Tile1_Data"]/byteStream/checksum/text();String
asset:B8A:20m:file:checksum;manifest.safe;//dataObject[@ID="IMG_DATA_Band_B8A_20m_Tile1_Data"]/byteStream/checksum/text();String
asset:B11:20m:file:checksum;manifest.safe;//dataObject[@ID="IMG_DATA_Band_B11_20m_Tile1_Data"]/byteStream/checksum/text();String
asset:B12:20m:file:checksum;manifest.safe;//dataObject[@ID="IMG_DATA_Band_B12_20m_Tile1_Data"]/byteStream/checksum/text();String
asset:TCI:20m:file:checksum;manifest.safe;//dataObject[@ID="IMG_DATA_Band_TCI_20m_Tile1_Data"]/byteStream/checksum/text();String
asset:AOT:20m:file:checksum;manifest.safe;//dataObject[@ID="IMG_DATA_Band_AOT_20m_Tile1_Data"]/byteStream/checksum/text();String
asset:WVP:20m:file:checksum;manifest.safe;//dataObject[@ID="IMG_DATA_Band_WVP_20m_Tile1_Data"]/byteStream/checksum/text();String
asset:SCL:20m:file:checksum;manifest.safe;//dataObject[@ID="IMG_DATA_Band_SCL_20m_Tile1_Data"]/byteStream/checksum/text();String
asset:B01:60m:file:checksum;manifest.safe;//dataObject[@ID="IMG_DATA_Band_B01_60m_Tile1_Data"]/byteStream/checksum/text();String
asset:B02:60m:file:checksum;manifest.safe;//dataObject[@ID="IMG_DATA_Band_B02_60m_Tile1_Data"]/byteStream/checksum/text();String
asset:B03:60m:file:checksum;manifest.safe;//dataObject[@ID="IMG_DATA_Band_B03_60m_Tile1_Data"]/byteStream/checksum/text();String
asset:B04:60m:file:checksum;manifest.safe;//dataObject[@ID="IMG_DATA_Band_B04_60m_Tile1_Data"]/byteStream/checksum/text();String
asset:B05:60m:file:checksum;manifest.safe;//dataObject[@ID="IMG_DATA_Band_B05_60m_Tile1_Data"]/byteStream/checksum/text();String
asset:B06:60m:file:checksum;manifest.safe;//dataObject[@ID="IMG_DATA_Band_B06_60m_Tile1_Data"]/byteStream/checksum/text();String
asset:B07:60m:file:checksum;manifest.safe;//dataObject[@ID="IMG_DATA_Band_B07_60m_Tile1_Data"]/byteStream/checksum/text();String
asset:B8A:60m:file:checksum;manifest.safe;//dataObject[@ID="IMG_DATA_Band_B8A_60m_Tile1_Data"]/byteStream/checksum/text();String
asset:B09:60m:file:checksum;manifest.safe;//dataObject[@ID="IMG_DATA_Band_B09_60m_Tile1_Data"]/byteStream/checksum/text();String
asset:B11:60m:file:checksum;manifest.safe;//dataObject[@ID="IMG_DATA_Band_B11_60m_Tile1_Data"]/byteStream/checksum/text();String
asset:B12:60m:file:checksum;manifest.safe;//dataObject[@ID="IMG_DATA_Band_B12_60m_Tile1_Data"]/byteStream/checksum/text();String
asset:TCI:60m:file:checksum;manifest.safe;//dataObject[@ID="IMG_DATA_Band_TCI_60m_Tile1_Data"]/byteStream/checksum/text();String
asset:AOT:60m:file:checksum;manifest.safe;//dataObject[@ID="IMG_DATA_Band_AOT_60m_Tile1_Data"]/byteStream/checksum/text();String
asset:WVP:60m:file:checksum;manifest.safe;//dataObject[@ID="IMG_DATA_Band_WVP_60m_Tile1_Data"]/byteStream/checksum/text();String
asset:SCL:60m:file:checksum;manifest.safe;//dataObject[@ID="IMG_DATA_Band_SCL_60m_Tile1_Data"]/byteStream/checksum/text();String
asset:B02:10m:file:checksumName;manifest.safe;//dataObject[@ID="IMG_DATA_Band_B02_10m_Tile1_Data"]/byteStream/checksum/@checksumName;String
asset:B03:10m:file:checksumName;manifest.safe;//dataObject[@ID="IMG_DATA_Band_B03_10m_Tile1_Data"]/byteStream/checksum/@checksumName;String
asset:B04:10m:file:checksumName;manifest.safe;//dataObject[@ID="IMG_DATA_Band_B04_10m_Tile1_Data"]/byteStream/checksum/@checksumName;String
asset:B08:10m:file:checksumName;manifest.safe;//dataObject[@ID="IMG_DATA_Band_B08_10m_Tile1_Data"]/byteStream/checksum/@checksumName;String
asset:TCI:10m:file:checksumName;manifest.safe;//dataObject[@ID="IMG_DATA_Band_TCI_10m_Tile1_Data"]/byteStream/checksum/@checksumName;String
asset:AOT:10m:file:checksumName;manifest.safe;//dataObject[@ID="IMG_DATA_Band_AOT_10m_Tile1_Data"]/byteStream/checksum/@checksumName;String
asset:WVP:10m:file:checksumName;manifest.safe;//dataObject[@ID="IMG_DATA_Band_WVP_10m_Tile1_Data"]/byteStream/checksum/@checksumName;String
asset:B01:20m:file:checksumName;manifest.safe;//dataObject[@ID="IMG_DATA_Band_B01_20m_Tile1_Data"]/byteStream/checksum/@checksumName;String
asset:B02:20m:file:checksumName;manifest.safe;//dataObject[@ID="IMG_DATA_Band_B02_20m_Tile1_Data"]/byteStream/checksum/@checksumName;String
asset:B03:20m:file:checksumName;manifest.safe;//dataObject[@ID="IMG_DATA_Band_B03_20m_Tile1_Data"]/byteStream/checksum/@checksumName;String
asset:B04:20m:file:checksumName;manifest.safe;//dataObject[@ID="IMG_DATA_Band_B04_20m_Tile1_Data"]/byteStream/checksum/@checksumName;String
asset:B05:20m:file:checksumName;manifest.safe;//dataObject[@ID="IMG_DATA_Band_B05_20m_Tile1_Data"]/byteStream/checksum/@checksumName;String
asset:B06:20m:file:checksumName;manifest.safe;//dataObject[@ID="IMG_DATA_Band_B06_20m_Tile1_Data"]/byteStream/checksum/@checksumName;String
asset:B07:20m:file:checksumName;manifest.safe;//dataObject[@ID="IMG_DATA_Band_B07_20m_Tile1_Data"]/byteStream/checksum/@checksumName;String
asset:B8A:20m:file:checksumName;manifest.safe;//dataObject[@ID="IMG_DATA_Band_B8A_20m_Tile1_Data"]/byteStream/checksum/@checksumName;String
asset:B11:20m:file:checksumName;manifest.safe;//dataObject[@ID="IMG_DATA_Band_B11_20m_Tile1_Data"]/byteStream/checksum/@checksumName;String
asset:B12:20m:file:checksumName;manifest.safe;//dataObject[@ID="IMG_DATA_Band_B12_20m_Tile1_Data"]/byteStream/checksum/@checksumName;String
asset:TCI:20m:file:checksumName;manifest.safe;//dataObject[@ID="IMG_DATA_Band_TCI_20m_Tile1_Data"]/byteStream/checksum/@checksumName;String
asset:AOT:20m:file:checksumName;manifest.safe;//dataObject[@ID="IMG_DATA_Band_AOT_20m_Tile1_Data"]/byteStream/checksum/@checksumName;String
asset:WVP:20m:file:checksumName;manifest.safe;//dataObject[@ID="IMG_DATA_Band_WVP_20m_Tile1_Data"]/byteStream/checksum/@checksumName;String
asset:SCL:20m:file:checksumName;manifest.safe;//dataObject[@ID="IMG_DATA_Band_SCL_20m_Tile1_Data"]/byteStream/checksum/@checksumName;String
asset:B01:60m:file:checksumName;manifest.safe;//dataObject[@ID="IMG_DATA_Band_B01_60m_Tile1_Data"]/byteStream/checksum/@checksumName;String
asset:B02:60m:file:checksumName;manifest.safe;//dataObject[@ID="IMG_DATA_Band_B02_60m_Tile1_Data"]/byteStream/checksum/@checksumName;String
asset:B03:60m:file:checksumName;manifest.safe;//dataObject[@ID="IMG_DATA_Band_B03_60m_Tile1_Data"]/byteStream/checksum/@checksumName;String
asset:B04:60m:file:checksumName;manifest.safe;//dataObject[@ID="IMG_DATA_Band_B04_60m_Tile1_Data"]/byteStream/checksum/@checksumName;String
asset:B05:60m:file:checksumName;manifest.safe;//dataObject[@ID="IMG_DATA_Band_B05_60m_Tile1_Data"]/byteStream/checksum/@checksumName;String
asset:B06:60m:file:checksumName;manifest.safe;//dataObject[@ID="IMG_DATA_Band_B06_60m_Tile1_Data"]/byteStream/checksum/@checksumName;String
asset:B07:60m:file:checksumName;manifest.safe;//dataObject[@ID="IMG_DATA_Band_B07_60m_Tile1_Data"]/byteStream/checksum/@checksumName;String
asset:B8A:60m:file:checksumName;manifest.safe;//dataObject[@ID="IMG_DATA_Band_B8A_60m_Tile1_Data"]/byteStream/checksum/@checksumName;String
asset:B09:60m:file:checksumName;manifest.safe;//dataObject[@ID="IMG_DATA_Band_B09_60m_Tile1_Data"]/byteStream/checksum/@checksumName;String
asset:B11:60m:file:checksumName;manifest.safe;//dataObject[@ID="IMG_DATA_Band_B11_60m_Tile1_Data"]/byteStream/checksum/@checksumName;String
asset:B12:60m:file:checksumName;manifest.safe;//dataObject[@ID="IMG_DATA_Band_B12_60m_Tile1_Data"]/byteStream/checksum/@checksumName;String
asset:TCI:60m:file:checksumName;manifest.safe;//dataObject[@ID="IMG_DATA_Band_TCI_60m_Tile1_Data"]/byteStream/checksum/@checksumName;String
asset:AOT:60m:file:checksumName;manifest.safe;//dataObject[@ID="IMG_DATA_Band_AOT_60m_Tile1_Data"]/byteStream/checksum/@checksumName;String
asset:WVP:60m:file:checksumName;manifest.safe;//dataObject[@ID="IMG_DATA_Band_WVP_60m_Tile1_Data"]/byteStream/checksum/@checksumName;String
asset:SCL:60m:file:checksumName;manifest.safe;//dataObject[@ID="IMG_DATA_Band_SCL_60m_Tile1_Data"]/byteStream/checksum/@checksumName;String
sat:absolute_orbit;manifest.safe;//metadataObject[@ID="measurementOrbitReference"]/metadataWrap/xmlData/safe:orbitReference/safe:orbitNumber;Int64
MTD_MSIL2A:checksum;manifest.safe;//dataObject[@ID="S2_Level-2A_Product_Metadata"]/byteStream/checksum/text();String
MTD_MSIL2A:size;manifest.safe;//dataObject[@ID="S2_Level-2A_Product_Metadata"]/byteStream/@size;Int64
INSPIRE:checksum;manifest.safe;//dataObject[@ID="INSPIRE_Metadata"]/byteStream/checksum/text();String
INSPIRE:size;manifest.safe;//dataObject[@ID="INSPIRE_Metadata"]/byteStream/@size;Int64
MTD_DS:checksum;manifest.safe;//dataObject[@ID="S2_Level-2A_Datastrip1_Metadata"]/byteStream/checksum/text();String
MTD_DS:size;manifest.safe;//dataObject[@ID="S2_Level-2A_Datastrip1_Metadata"]/byteStream/@size;Int64
MTD_TL:checksum;manifest.safe;//dataObject[@ID="S2_Level-2A_Tile1_Metadata"]/byteStream/checksum/text();String
MTD_TL:size;manifest.safe;//dataObject[@ID="S2_Level-2A_Tile1_Metadata"]/byteStream/@size;Int64
ql:size;ql.jpg;;Int64
ql:checksum;ql.jpg;;String
nssdcIdentifier;manifest.safe;//metadataObject[@ID="platform"]/metadataWrap/xmlData/safe:platform/safe:nssdcIdentifier/text();String
processing_center;MTD_DS.xml;//PROCESSING_CENTER/text();String
doi;MTD_DS.xml;//PRODUCT_DOI/text();String
